date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:52:02	529289/529289	---M--	200	added ('OK')	application/pdf	date:Wed,%2003%20Sep%202025%2008:27:57%20GMT	https://caawn.org.sa/wp-content/uploads/2025/08/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d9%85%d8%b5%d9%81%d9%88%d9%81%d8%a9-%d8%a7%d9%84%d8%b5%d9%84%d8%a7%d8%ad%d9%8a%d8%a7%d8%aa-%d8%a8%d9%8a%d9%86-%d9%85%d8%ac%d9%84%d8%b3-%d8%a7%d9%84%d8%a5%d8%af%d8%a7%d8%b1%d8%a9-%d9%88%d8%a7%d9%84%d8%a5%d8%af%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%aa%d9%86%d9%81%d9%8a%d8%b0%d9%8a%d8%a9.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2025/08/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d9%85%d8%b5%d9%81%d9%88%d9%81%d8%a9-%d8%a7%d9%84%d8%b5%d9%84%d8%a7%d8%ad%d9%8a%d8%a7%d8%aa-%d8%a8%d9%8a%d9%86-%d9%85%d8%ac%d9%84%d8%b3-%d8%a7%d9%84%d8%a5%d8%af%d8%a7%d8%b1%d8%a9-%d9%88%d8%a7%d9%84%d8%a5%d8%af%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%aa%d9%86%d9%81%d9%8a%d8%b0%d9%8a%d8%a9.pdf	(from https://caawn.org.sa/politics/)
04:52:02	265809/265809	---M--	200	added ('OK')	application/pdf	date:Wed,%2003%20Sep%202025%2008:27:58%20GMT	https://caawn.org.sa/wp-content/uploads/2023/11/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d8%a5%d8%ac%d8%b1%d8%a7%d8%a1%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d8%b9%d8%a7%d9%85%d9%84-%d9%85%d8%b9-%d8%a7%d9%84%d9%85%d9%82%d8%a8%d9%88%d8%b6%d8%a7%d8%aa-1.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2023/11/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d8%a5%d8%ac%d8%b1%d8%a7%d8%a1%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d8%b9%d8%a7%d9%85%d9%84-%d9%85%d8%b9-%d8%a7%d9%84%d9%85%d9%82%d8%a8%d9%88%d8%b6%d8%a7%d8%aa-1.pdf	(from https://caawn.org.sa/politics/)
04:52:02	537017/537017	---M--	200	added ('OK')	application/pdf	date:Wed,%2003%20Sep%202025%2008:27:57%20GMT	https://caawn.org.sa/wp-content/uploads/2025/08/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d9%85%d9%86%d8%ad-%d8%a7%d9%84%d9%85%d9%83%d8%a7%d9%81%d8%a2%d8%aa-%d9%88%d8%a7%d9%84%d8%a7%d9%85%d8%aa%d9%8a%d8%a7%d8%b2%d8%a7%d8%aa.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2025/08/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d9%85%d9%86%d8%ad-%d8%a7%d9%84%d9%85%d9%83%d8%a7%d9%81%d8%a2%d8%aa-%d9%88%d8%a7%d9%84%d8%a7%d9%85%d8%aa%d9%8a%d8%a7%d8%b2%d8%a7%d8%aa.pdf	(from https://caawn.org.sa/politics/)
04:52:03	551466/551466	---M--	200	added ('OK')	application/pdf	date:Wed,%2003%20Sep%202025%2008:27:57%20GMT	https://caawn.org.sa/wp-content/uploads/2025/08/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d8%ae%d8%b5%d9%88%d8%b5%d9%8a%d8%a9-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-1.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2025/08/%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d8%ae%d8%b5%d9%88%d8%b5%d9%8a%d8%a9-%d8%a7%d9%84%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-1.pdf	(from https://caawn.org.sa/politics/)
04:52:03	8110/8110	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Nov%202025%2001:52:00%20GMT	https://caawn.org.sa/wp-json/wp/v2/pages/916	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/wp/v2/pages/916.json	(from https://caawn.org.sa/financial-statements/)
04:52:03	2724/2724	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Nov%202025%2001:52:00%20GMT	https://caawn.org.sa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcaawn.org.sa%2Ffinancial-statements%2F	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/oembed/1.0/embedb2fe.json	(from https://caawn.org.sa/financial-statements/)
04:52:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Nov%202025%2001:52:01%20GMT	https://caawn.org.sa/?p=916	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/index5998.html	(from https://caawn.org.sa/financial-statements/)
04:52:04	0/-1	---M--	301	error ('')			https://caawn.org.sa/contact-us	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/contact-us.130.delayed	(from https://caawn.org.sa/financial-statements/)
04:52:04	2987/2987	---MCZ	200	added ('OK')	text/xml	date:Thu,%2013%20Nov%202025%2001:52:01%20GMT	https://caawn.org.sa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcaawn.org.sa%2Ffinancial-statements%2F&format=xml	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/oembed/1.0/embed28f7	(from https://caawn.org.sa/financial-statements/)
04:52:04	8060/8060	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Nov%202025%2001:52:02%20GMT	https://caawn.org.sa/wp-json/wp/v2/pages/930	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/wp/v2/pages/930.json	(from https://caawn.org.sa/general-assembly-meetings/)
04:52:05	2899/2899	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Nov%202025%2001:52:02%20GMT	https://caawn.org.sa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcaawn.org.sa%2Fgeneral-assembly-meetings%2F	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/oembed/1.0/embedb1e6.json	(from https://caawn.org.sa/general-assembly-meetings/)
04:52:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Nov%202025%2001:52:02%20GMT	https://caawn.org.sa/?p=930	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/index3177.html	(from https://caawn.org.sa/general-assembly-meetings/)
04:52:05	0/-1	---M--	301	error ('')			https://caawn.org.sa/contact-us	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/contact-us.135.delayed	(from https://caawn.org.sa/general-assembly-meetings/)
04:52:05	1635341/1635341	---M--	200	added ('OK')	application/pdf	date:Wed,%2003%20Sep%202025%2008:27:58%20GMT	https://caawn.org.sa/wp-content/uploads/2025/08/%d8%a7%d9%84%d9%85%d9%8a%d8%b2%d8%a7%d9%86%d9%8a%d8%a9-2024.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2025/08/%d8%a7%d9%84%d9%85%d9%8a%d8%b2%d8%a7%d9%86%d9%8a%d8%a9-2024.pdf	(from https://caawn.org.sa/financial-statements/)
04:52:05	3189/3189	---MCZ	200	added ('OK')	text/xml	date:Thu,%2013%20Nov%202025%2001:52:02%20GMT	https://caawn.org.sa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcaawn.org.sa%2Fgeneral-assembly-meetings%2F&format=xml	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/oembed/1.0/embedcdff	(from https://caawn.org.sa/general-assembly-meetings/)
04:52:06	12776/12776	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Nov%202025%2001:52:03%20GMT	https://caawn.org.sa/wp-json/wp/v2/pages/940	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/wp/v2/pages/940.json	(from https://caawn.org.sa/board-of-directors-meetings/)
04:52:06	2831/2831	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Nov%202025%2001:52:03%20GMT	https://caawn.org.sa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcaawn.org.sa%2Fboard-of-directors-meetings%2F	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/oembed/1.0/embed09d9.json	(from https://caawn.org.sa/board-of-directors-meetings/)
04:52:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Nov%202025%2001:52:04%20GMT	https://caawn.org.sa/?p=940	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/indexb253.html	(from https://caawn.org.sa/board-of-directors-meetings/)
04:52:07	0/-1	---M--	301	error ('')			https://caawn.org.sa/contact-us	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/contact-us.13a.delayed	(from https://caawn.org.sa/board-of-directors-meetings/)
04:52:07	3109/3109	---MCZ	200	added ('OK')	text/xml	date:Thu,%2013%20Nov%202025%2001:52:04%20GMT	https://caawn.org.sa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcaawn.org.sa%2Fboard-of-directors-meetings%2F&format=xml	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/oembed/1.0/embed1f14	(from https://caawn.org.sa/board-of-directors-meetings/)
04:52:07	308711/308711	---M--	200	added ('OK')	application/pdf	date:Sun,%2012%20Oct%202025%2017:34:53%20GMT	https://caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%aa%d8%a7%d8%b3%d8%b9-2025.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%aa%d8%a7%d8%b3%d8%b9-2025.pdf	(from https://caawn.org.sa/board-of-directors-meetings/)
04:52:07	299320/299320	---M--	200	added ('OK')	application/pdf	date:Sun,%2012%20Oct%202025%2017:34:54%20GMT	https://caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%ab%d8%a7%d9%85%d9%86-2025.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%ab%d8%a7%d9%85%d9%86-2025.pdf	(from https://caawn.org.sa/board-of-directors-meetings/)
04:52:09	493235/493235	---M--	200	added ('OK')	application/pdf	date:Sun,%2012%20Oct%202025%2017:28:31%20GMT	https://caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%b3%d8%a7%d8%af%d8%b3-2025.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%b3%d8%a7%d8%af%d8%b3-2025.pdf	(from https://caawn.org.sa/board-of-directors-meetings/)
04:52:09	366903/366903	---M--	200	added ('OK')	application/pdf	date:Sun,%2012%20Oct%202025%2017:31:48%20GMT	https://caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%b3%d8%a7%d8%a8%d8%b9-2025.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%b3%d8%a7%d8%a8%d8%b9-2025.pdf	(from https://caawn.org.sa/board-of-directors-meetings/)
04:52:09	363994/363994	---M--	200	added ('OK')	application/pdf	date:Sun,%2012%20Oct%202025%2016:42:34%20GMT	https://caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%ae%d8%a7%d9%85%d8%b3-2025.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%ae%d8%a7%d9%85%d8%b3-2025.pdf	(from https://caawn.org.sa/board-of-directors-meetings/)
04:52:12	499121/499121	---M--	200	added ('OK')	application/pdf	date:Sun,%2012%20Oct%202025%2016:38:47%20GMT	https://caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%b1%d8%a7%d8%a8%d8%b9-2025.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%b1%d8%a7%d8%a8%d8%b9-2025.pdf	(from https://caawn.org.sa/board-of-directors-meetings/)
04:52:12	454441/454441	---M--	200	added ('OK')	application/pdf	date:Sun,%2012%20Oct%202025%2016:37:16%20GMT	https://caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab-2025.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab-2025.pdf	(from https://caawn.org.sa/board-of-directors-meetings/)
04:52:12	482774/482774	---M--	200	added ('OK')	application/pdf	date:Sun,%2012%20Oct%202025%2016:32:56%20GMT	https://caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a-2025.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a-2025.pdf	(from https://caawn.org.sa/board-of-directors-meetings/)
04:52:12	5552704/5552704	---M--	200	added ('OK')	application/pdf	date:Wed,%2003%20Sep%202025%2008:27:59%20GMT	https://caawn.org.sa/wp-content/uploads/2024/02/%d9%85%d9%84%d9%81-%d8%a7%d9%84%d8%ac%d9%85%d8%b9%d9%8a%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%88%d9%85%d9%8a%d8%a9.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2024/02/%d9%85%d9%84%d9%81-%d8%a7%d9%84%d8%ac%d9%85%d8%b9%d9%8a%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%88%d9%85%d9%8a%d8%a9.pdf	(from https://caawn.org.sa/general-assembly-meetings/)
04:52:15	1544/1544	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Nov%202025%2001:52:11%20GMT	https://caawn.org.sa/wp-json/wp/v2/pages/970	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/wp/v2/pages/970.json	(from https://caawn.org.sa/the-technical-presentation-of-the-association/)
04:52:17	2831/2831	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Nov%202025%2001:52:12%20GMT	https://caawn.org.sa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcaawn.org.sa%2Fthe-technical-presentation-of-the-association%2F	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/oembed/1.0/embed459a.json	(from https://caawn.org.sa/the-technical-presentation-of-the-association/)
04:52:17	3174281/3174281	---M--	200	added ('OK')	application/pdf	date:Sun,%2012%20Oct%202025%2016:32:01%20GMT	https://caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%a7%d9%88%d9%84-2025.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2025/10/%d8%a7%d9%84%d9%85%d8%ad%d8%b6%d8%b1-%d8%a7%d9%84%d8%a7%d9%88%d9%84-2025.pdf	(from https://caawn.org.sa/board-of-directors-meetings/)
04:52:17	3190284/3190284	---M--	200	added ('OK')	application/pdf	date:Wed,%2003%20Sep%202025%2008:27:59%20GMT	https://caawn.org.sa/wp-content/uploads/2024/02/%d8%ac%d9%85%d9%8a%d8%b9-%d9%85%d8%ad%d8%a7%d8%b6%d8%b1-2023.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2024/02/%d8%ac%d9%85%d9%8a%d8%b9-%d9%85%d8%ad%d8%a7%d8%b6%d8%b1-2023.pdf	(from https://caawn.org.sa/board-of-directors-meetings/)
04:52:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Nov%202025%2001:52:14%20GMT	https://caawn.org.sa/?p=970	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/index1469.html	(from https://caawn.org.sa/the-technical-presentation-of-the-association/)
04:52:17	0/-1	---M--	301	error ('')			https://caawn.org.sa/contact-us	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/contact-us.149.delayed	(from https://caawn.org.sa/the-technical-presentation-of-the-association/)
04:52:18	3103/3103	---MCZ	200	added ('OK')	text/xml	date:Thu,%2013%20Nov%202025%2001:52:15%20GMT	https://caawn.org.sa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcaawn.org.sa%2Fthe-technical-presentation-of-the-association%2F&format=xml	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/oembed/1.0/embedccfe	(from https://caawn.org.sa/the-technical-presentation-of-the-association/)
04:52:18	5860631/5860631	---M--	200	added ('OK')	application/pdf	date:Sun,%2012%20Oct%202025%2016:29:52%20GMT	https://caawn.org.sa/wp-content/uploads/2025/10/%d8%ac%d9%85%d9%8a%d8%b9-%d9%85%d8%ad%d8%a7%d8%b6%d8%b1-2024.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2025/10/%d8%ac%d9%85%d9%8a%d8%b9-%d9%85%d8%ad%d8%a7%d8%b6%d8%b1-2024.pdf	(from https://caawn.org.sa/board-of-directors-meetings/)
04:52:18	2047/2047	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Nov%202025%2001:52:15%20GMT	https://caawn.org.sa/wp-json/wp/v2/pages/973	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/wp/v2/pages/973.json	(from https://caawn.org.sa/reports-of-training-programs-for-employees/)
04:52:18	3062/3062	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Nov%202025%2001:52:16%20GMT	https://caawn.org.sa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcaawn.org.sa%2Freports-of-training-programs-for-employees%2F	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/oembed/1.0/embedcc32.json	(from https://caawn.org.sa/reports-of-training-programs-for-employees/)
04:52:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Nov%202025%2001:52:16%20GMT	https://caawn.org.sa/?p=973	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/index236f.html	(from https://caawn.org.sa/reports-of-training-programs-for-employees/)
04:52:19	0/-1	---M--	301	error ('')			https://caawn.org.sa/contact-us	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/contact-us.14d.delayed	(from https://caawn.org.sa/reports-of-training-programs-for-employees/)
04:52:19	3373/3373	---MCZ	200	added ('OK')	text/xml	date:Thu,%2013%20Nov%202025%2001:52:16%20GMT	https://caawn.org.sa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcaawn.org.sa%2Freports-of-training-programs-for-employees%2F&format=xml	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/oembed/1.0/embed1639	(from https://caawn.org.sa/reports-of-training-programs-for-employees/)
04:52:19	5501/5501	---MCZ	200	added ('OK')	text/css	date:Sat,%2006%20Sep%202025%2015:21:26%20GMT	https://caawn.org.sa/wp-content/plugins/pdf-embedder/assets/css/pdfemb.min.css?ver=4.9.2	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/plugins/pdf-embedder/assets/css/pdfemb.min20fd.css	(from https://caawn.org.sa/reports-of-training-programs-for-employees/)
04:52:19	230940/230940	---M--	200	added ('OK')	application/pdf	date:Wed,%2003%20Sep%202025%2008:27:59%20GMT	https://caawn.org.sa/wp-content/uploads/2023/11/%d9%85%d9%84%d9%81-%d8%a7%d9%84%d8%af%d9%88%d8%b1%d8%a7%d8%aa.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2023/11/%d9%85%d9%84%d9%81-%d8%a7%d9%84%d8%af%d9%88%d8%b1%d8%a7%d8%aa.pdf	(from https://caawn.org.sa/reports-of-training-programs-for-employees/)
04:52:20	334601/334601	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2006%20Sep%202025%2015:21:26%20GMT	https://caawn.org.sa/wp-content/plugins/pdf-embedder/assets/js/pdfjs/pdf.min.js?ver=2.2.228	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/plugins/pdf-embedder/assets/js/pdfjs/pdf.min277b.js	(from https://caawn.org.sa/reports-of-training-programs-for-employees/)
04:52:20	19411/19411	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2006%20Sep%202025%2015:21:26%20GMT	https://caawn.org.sa/wp-content/plugins/pdf-embedder/assets/js/pdfemb.min.js?ver=4.9.2	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/plugins/pdf-embedder/assets/js/pdfemb.min20fd.js	(from https://caawn.org.sa/reports-of-training-programs-for-employees/)
04:52:20	2050/2050	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Nov%202025%2001:52:18%20GMT	https://caawn.org.sa/wp-json/wp/v2/pages/976	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/wp/v2/pages/976.json	(from https://caawn.org.sa/training-needs-guide/)
04:52:21	2889/2889	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Nov%202025%2001:52:18%20GMT	https://caawn.org.sa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcaawn.org.sa%2Ftraining-needs-guide%2F	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/oembed/1.0/embed63c3.json	(from https://caawn.org.sa/training-needs-guide/)
04:52:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Nov%202025%2001:52:18%20GMT	https://caawn.org.sa/?p=976	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/indexf8c8.html	(from https://caawn.org.sa/training-needs-guide/)
04:52:21	0/-1	---M--	301	error ('')			https://caawn.org.sa/contact-us	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/contact-us.155.delayed	(from https://caawn.org.sa/training-needs-guide/)
04:52:21	3179/3179	---MCZ	200	added ('OK')	text/xml	date:Thu,%2013%20Nov%202025%2001:52:18%20GMT	https://caawn.org.sa/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcaawn.org.sa%2Ftraining-needs-guide%2F&format=xml	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/oembed/1.0/embedad1e	(from https://caawn.org.sa/training-needs-guide/)
04:52:22	225573/225573	---M--	200	added ('OK')	application/pdf	date:Wed,%2003%20Sep%202025%2008:27:58%20GMT	https://caawn.org.sa/wp-content/uploads/2023/11/%d8%af%d9%88%d8%b1%d8%a7%d8%aa-%d9%85%d8%b7%d9%84%d9%88%d8%a8-%d8%a7%d8%aa%d9%85%d8%a7%d9%85%d9%87%d8%a7-2.pdf	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-content/uploads/2023/11/%d8%af%d9%88%d8%b1%d8%a7%d8%aa-%d9%85%d8%b7%d9%84%d9%88%d8%a8-%d8%a7%d8%aa%d9%85%d8%a7%d9%85%d9%87%d8%a7-2.pdf	(from https://caawn.org.sa/training-needs-guide/)
04:52:22	11685/11685	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Nov%202025%2001:52:19%20GMT	https://caawn.org.sa/wp-json/wp/v2/pages/979	E:/2/yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy/caawn.org.sa/wp-json/wp/v2/pages/979.json	(from https://caawn.org.sa/our-services/)
